# m=1, k=39.4784, p=3
# x0=0, v0=1
# t_start=0, t_end=15, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t)) 
13.7900  3.052255308427284e-01  -5.016021341323945e-01  1.258023504830864e-01  3.741976494930613e-01
13.8000  3.000276566334390e-01  -5.377656866452036e-01  1.445959668664937e-01  3.554040331096811e-01
13.8100  2.944744622718271e-01  -5.726559419561815e-01  1.639674139288608e-01  3.360325860473358e-01
13.8200  2.885789747355737e-01  -6.062153727846975e-01  1.837485391002449e-01  3.162514608759671e-01
13.8300  2.823547577679397e-01  -6.383941802616088e-01  2.037735646959457e-01  2.962264352802739e-01
13.8400  2.758158338941026e-01  -6.691504229402500e-01  2.238811442605577e-01  2.761188557156619e-01
13.8500  2.689766054716959e-01  -6.984500812356597e-01  2.439162579890498e-01  2.560837419871613e-01
13.8600  2.618517754112757e-01  -7.262670594155696e-01  2.637319207960692e-01  2.362680791801242e-01
13.8700  2.544562681775824e-01  -7.525831279779904e-01  2.831906822585681e-01  2.168093177175994e-01
13.8800  2.468051516508851e-01  -7.773878098834565e-01  3.021659034776985e-01  1.978340964984347e-01
13.8900  2.389135603902013e-01  -8.006782146581195e-01  3.205428017140569e-01  1.794571982620338e-01
13.9000  2.307966207976551e-01  -8.224588248421190e-01  3.382192592803396e-01  1.617807406957008e-01
13.9100  2.224693786365843e-01  -8.427412396235320e-01  3.551063984811036e-01  1.448936014948798e-01
13.9200  2.139467293061643e-01  -8.615438807713589e-01  3.711289292472867e-01  1.288710707286336e-01
13.9300  2.052433512231943e-01  -8.788916661631150e-01  3.862252804254881e-01  1.137747195503636e-01
13.9400  1.963736426081931e-01  -8.948156562971245e-01  4.003475293772268e-01  9.965247059855233e-02
13.9500  1.873516619189236e-01  -9.093526791916385e-01  4.134611475765055e-01  8.653885239919769e-02
13.9600  1.781910721207056e-01  -9.225449390087799e-01  4.255445822453567e-01  7.445541773026831e-02
13.9700  1.689050889301042e-01  -9.344396136085191e-01  4.365886957404193e-01  6.341130423512607e-02
13.9800  1.595064331174501e-01  -9.450884460446427e-01  4.465960854235387e-01  5.340391455192676e-02
13.9900  1.500072869047139e-01  -9.545473347697584e-01  4.555803071580246e-01  4.441969281736186e-02
14.0000  1.404192544489915e-01  -9.628759270288573e-01  4.635650254258407e-01  3.643497454946800e-02
14.0100  1.307533263586424e-01  -9.701372195999151e-01  4.705831124265269e-01  2.941688754870632e-02
14.0200  1.210198481492513e-01  -9.763971706944186e-01  4.766757174700328e-01  2.332428250512800e-02
14.0300  1.112284925102510e-01  -9.817243264691862e-01  4.818913265906886e-01  1.810867338440364e-02
14.0400  1.013882352203743e-01  -9.861894652315227e-01  4.862848306668184e-01  1.371516930820960e-02
14.0500  9.150733452113209e-02  -9.898652620501867e-01  4.899166185068424e-01  1.008338146812622e-02
14.0600  8.159331373221612e-02  -9.928259761216760e-01  4.928517094309794e-01  7.148290543935127e-03
14.0700  7.165294687098951e-02  -9.951471628911061e-01  4.951589379051088e-01  4.841062069757244e-03
14.0800  6.169224701991691e-02  -9.969054125947819e-01  4.969102008303862e-01  3.089799144437385e-03
14.0900  5.171645717068155e-02  -9.981781165820411e-01  4.981797762116354e-01  1.820223763151728e-03
14.1000  4.173004326160006e-02  -9.990432624908774e-01  4.990437201642081e-01  9.562798105489010e-04
14.1100  3.173668911549397e-02  -9.995792590983370e-01  4.995793476097902e-01  4.206523649428126e-04
14.1200  2.173929297810217e-02  -9.998647914451505e-01  4.998648005858272e-01  1.351993888883157e-04
14.1300  1.173996535209120e-02  -9.999787066463407e-01  4.999787068730441e-01  2.129310166029035e-05
14.1400  1.740027818395736e-03  -9.999999306469554e-01  4.999999306469577e-01  6.932774218352753e-08
14.1500  -8.259956833676439e-03  -9.999925834844858e-01  4.999925835119882e-01  7.416035757228261e-06
14.1600  -1.825960640201976e-02  -9.999198815448140e-01  4.999198847542975e-01  8.011479345638390e-05
14.1700  -2.825787393828070e-02  -9.997030234990888e-01  4.997030675966098e-01  2.969319511591143e-04
14.1800  -3.825292339629393e-02  -9.992631269377938e-01  4.992633984287487e-01  7.366011190416457e-04
14.1900  -4.824213048041586e-02  -9.985214390361865e-01  4.985225321074483e-01  1.477467440369950e-03
14.2000  -5.822208443281970e-02  -9.973994399973043e-01  4.974028214534681e-01  2.597178094384414e-03
14.2100  -6.818859100941041e-02  -9.958189772866259e-01  4.958277177620908e-01  4.172281785801982e-03
14.2200  -7.813667695063492e-02  -9.937024303037845e-01  4.937222599958238e-01  6.277739552115308e-03
14.2300  -8.806059624906785e-02  -9.909729049611106e-01  4.910136491835311e-01  8.986350364459912e-03
14.2400  -9.795383850932893e-02  -9.875544574288432e-01  4.876319031937884e-01  1.236809635426010e-02
14.2500  -1.078091396873003e-01  -9.833723460642101e-01  4.835105855019143e-01  1.648941404619659e-02
14.2600  -1.176184954844424e-01  -9.783533102684886e-01  4.785875998566548e-01  2.141239969152303e-02
14.2700  -1.273731776589666e-01  -9.724258747154354e-01  4.728060409080398e-01  2.719395864020871e-02
14.2800  -1.370637534984503e-01  -9.655206770697138e-01  4.661150889245793e-01  3.388491062374349e-02
14.2900  -1.466801086779603e-01  -9.575708169694224e-01  4.584709347557435e-01  4.152906479265619e-02
14.3000  -1.562114737037026e-01  -9.485122236876450e-01  4.498377192424405e-01  5.016228030603791e-02
14.3100  -1.656464541145334e-01  -9.382840395199248e-01  4.401884694089139e-01  5.981153013964396e-02
14.3200  -1.749730645822798e-01  -9.268290155743387e-01  4.295060120552489e-01  7.049398749338832e-02
14.3300  -1.841787670167561e-01  -9.140939162757119e-01  4.177838438861341e-01  8.221615566258166e-02
14.3400  -1.932505127426981e-01  -9.000299285434220e-01  4.050269361369387e-01  9.497306341185358e-02
14.3500  -2.021747887737615e-01  -8.845930712716595e-01  3.912524508709136e-01  1.087475486779520e-01
14.3600  -2.109376681634857e-01  -8.677446004407868e-01  3.764903457970704e-01  1.235096537518647e-01
14.3700  -2.195248643650738e-01  -8.494514049276648e-01  3.607838446667918e-01  1.392161548822080e-01
14.3800  -2.279217894814088e-01  -8.296863878705734e-01  3.441897511088597e-01  1.558102484401989e-01
14.3900  -2.361136162344599e-01  -8.084288282895518e-01  3.267785852048088e-01  1.732214143443019e-01
14.4000  -2.440853434297381e-01  -7.856647175740742e-01  3.086345242203749e-01  1.913654753287808e-01
14.4100  -2.518218646374353e-01  -7.613870654347156e-01  2.898551317056439e-01  2.101448678435484e-01
14.4200  -2.593080397581096e-01  -7.355961699806369e-01  2.705508626450910e-01  2.294491369041296e-01
14.4300  -2.665287690880749e-01  -7.082998467358663e-01  2.508443364430258e-01  2.491556631062146e-01
14.4400  -2.734690694489144e-01  -6.795136116485418e-01  2.308693742078227e-01  2.691306253414289e-01
14.4500  -2.801141518976704e-01  -6.492608134808191e-01  2.107698019608875e-01  2.892301975883663e-01
14.4600  -2.864495004901936e-01  -6.175727113934162e-01  1.906980269289079e-01  3.093019726203404e-01
14.4700  -2.924609515307837e-01  -5.844884940560323e-01  1.708133998419443e-01  3.291865997072904e-01
14.4800  -2.981347727075230e-01  -5.500552372191773e-01  1.512803819961227e-01  3.487196175530911e-01
14.4900  -3.034577414854157e-01  -5.143277973680239e-01  1.322665415727215e-01  3.677334579764656e-01
14.5000  -3.084172221093833e-01  -4.773686398362147e-01  1.139404091495389e-01  3.860595903996160e-01
14.5100  -3.130012405569980e-01  -4.392476005763730e-01  9.646922730605047e-02  4.035307722430680e-01
14.5200  -3.171985567770984e-01  -4.000415816515790e-01  8.001663352514850e-02  4.199833660239312e-01
14.5300  -3.209987335555697e-01  -3.598341814136699e-01  6.474031905682293e-02  4.352596804922171e-01
14.5400  -3.243922013638101e-01  -3.187152612537117e-01  5.078970887801087e-02  4.492102906709896e-01
14.5500  -3.273703185688737e-01  -2.767804517300836e-01  3.830370922995458e-02  4.616962903190074e-01
14.5600  -3.299254264168633e-01  -2.341306017821824e-01  2.740856934544343e-02  4.725914302034831e-01
14.5700  -3.320508982426013e-01  -1.908711756044620e-01  1.821590283831469e-02  4.817840967105803e-01
14.5800  -3.337411824084698e-01  -1.471116025681613e-01  1.082091180508632e-02  4.891790877437822e-01
14.5900  -3.349918385329542e-01  -1.029645863191843e-01  5.300853017940379e-03  4.946991465309076e-01
14.6000  -3.357995666340574e-01  -5.854537983391344e-02  1.713780749948599e-03  4.982862187988854e-01
14.6100  -3.361622288834157e-01  -1.397103376565000e-02  9.759489224046624e-05  4.999024046565865e-01
14.6200  -3.360788637425516e-01  3.064037414956797e-02  4.694162640127565e-04  4.995305832848146e-01
14.6300  -3.355496923320528e-01  7.517052054781810e-02  2.825303579714972e-03  4.971746959691206e-01
14.6400  -3.345761169662744e-01  1.195016204936861e-01  7.140318650308483e-03  4.928596808985420e-01
14.6500  -3.331607118690792e-01  1.635172058360688e-01  1.336893830221765e-02  4.866310612466537e-01
14.6600  -3.313072061687987e-01  2.071028896554402e-01  2.144580345181673e-02  4.785541960970812e-01
14.6700  -3.290204593516382e-01  2.501471088238019e-01  3.128678802645349e-02  4.687132115224760e-01
14.6800  -3.263064294308516e-01  2.925418370574003e-01  4.279036321445928e-02  4.572096363345051e-01
14.6900  -3.231721341629042e-01  3.341832613225839e-01  5.583922607409918e-02  4.441607734749025e-01
14.7000  -3.196256057103704e-01  3.749724150459378e-01  7.030215602269152e-02  4.296978435263485e-01
14.7100  -3.156758392134386e-01  4.148157622677722e-01  8.603605831289644e-02  4.139639412361817e-01
14.7200  -3.113327357867175e-01  4.536257276478592e-01  1.028881503920249e-01  3.971118491570892e-01
14.7300  -3.066070405048192e-01  4.913211680672556e-01  1.206982450954862e-01  3.793017544536615e-01
14.7400  -3.015102759783773e-01  5.278277824523026e-01  1.393010839642576e-01  3.606989155849192e-01
14.7500  -2.960546721513605e-01  5.630784573581586e-01  1.585286745704218e-01  3.414713249787785e-01
14.7600  -2.902530929705557e-01  5.970135467711744e-01  1.782125875141486e-01  3.217874120350687e-01
14.7700  -2.841189605889169e-01  6.295810855041943e-01  1.981861716123198e-01  3.018138279369073e-01
14.7800  -2.776661777662556e-01  6.607369364495437e-01  2.182866495943642e-01  2.817133499548650e-01
14.7900  -2.709090491238046e-01  6.904448728053950e-01  2.383570611916291e-01  2.616429383575938e-01
14.8000  -2.638622018939979e-01  7.186765971884330e-01  2.582480256731726e-01  2.417519738760351e-01
14.8100  -2.565405067839582e-01  7.454117002771968e-01  2.778193014550708e-01  2.221806980941132e-01
14.8200  -2.489589995413994e-01  7.706375622862480e-01  2.969411262032454e-01  2.030588733459062e-01
14.8300  -2.411328037757133e-01  7.943492011436858e-01  3.154953266788059e-01  1.845046728703051e-01
14.8400  -2.330770555457908e-01  8.165490717281417e-01  3.333761932700450e-01  1.666238062790179e-01
14.8500  -2.248068301805319e-01  8.372468209130723e-01  3.504911195645231e-01  1.495088799844847e-01
14.8600  -2.163370717489490e-01  8.564590034650524e-01  3.667610123081754e-01  1.332389872407708e-01
14.8700  -2.076825255451882e-01  8.742087640499328e-01  3.821204815708555e-01  1.178795179780237e-01
14.8800  -1.988576739005923e-01  8.905254907191833e-01  3.965178248103211e-01  1.034821747384864e-01
14.8900  -1.898766755809641e-01  9.054444452831419e-01  4.099148217470483e-01  9.008517780168405e-02
14.9000  -1.807533089732795e-01  9.190063759342409e-01  4.222863595038937e-01  7.771364004476088e-02
14.9100  -1.715009192129843e-01  9.312571173688080e-01  4.336199093250309e-01  6.638009022354442e-02
14.9200  -1.621323693513606e-01  9.422471834787423e-01  4.439148773868113e-01  5.608512216168410e-02
14.9300  -1.526599956128523e-01  9.520313574529371e-01  4.531818527868410e-01  4.681814676157481e-02
14.9400  -1.430955667451883e-01  9.606682838517273e-01  4.614417757993114e-01  3.855822374902614e-02
14.9500  -1.334502474210467e-01  9.682200669050219e-01  4.687250489787826e-01  3.127495056947883e-02
14.9600  -1.237345656091772e-01  9.747518789451400e-01  4.750706127535405e-01  2.492938679464766e-02
14.9700  -1.139583837955634e-01  9.803315825274345e-01  4.805250058503720e-01  1.947499369774637e-02
14.9800  -1.041308739015153e-01  9.850293694238546e-01  4.851414293137782e-01  1.485857023427471e-02
14.9900  -9.426049571557832e-02  9.889174193043760e-01  4.889788311018136e-01  1.102116844617863e-02
15.0000  -8.435497862983278e-02  9.920695805557812e-01  4.921010263320618e-01  7.898973215874702e-03

